date,dealer_code,part_code,transaction_type,quantity,reference,stock_after
2026-02-27,DL003,TYRE-225-55-18,ISSUE,1,JO-DL003-20260227-7265,1
2026-02-27,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20260227-1194,18
2026-02-27,DL007,OIL-5W30-4L,ISSUE,1,JO-DL007-20260227-3269,4
2026-02-27,DL003,BR-PAD-F-MG,ISSUE,1,JO-DL003-20260227-1130,4
2026-02-28,DL003,BMS-FUSE-MG,ISSUE,1,JO-DL003-20260228-7034,1
2026-02-28,DL006,CABIN-FILTER-MG,ISSUE,1,JO-DL006-20260228-9573,8
2026-02-28,DL005,BMS-FUSE-MG,ISSUE,1,JO-DL005-20260228-4209,2
2026-02-28,DL006,OIL-5W30-4L,RECEIPT,13,PO-DL006-20260228-437,14
2026-03-01,DL001,BATT-12V-60AH,ISSUE,1,JO-DL001-20260301-8381,2
2026-03-01,DL002,COOLANT-1L,ISSUE,1,JO-DL002-20260301-4281,1
2026-03-01,DL005,TYRE-215-60-17,ISSUE,1,JO-DL005-20260301-1222,2
2026-03-01,DL005,WIPER-BLADE-MG,ISSUE,1,JO-DL005-20260301-8731,4
2026-03-01,DL001,BR-PAD-F-MG,ISSUE,1,JO-DL001-20260301-2646,2
2026-03-01,DL001,THERMOSTAT-MG,ISSUE,1,JO-DL001-20260301-3207,1
2026-03-01,DL006,CABIN-FILTER-MG,RECEIPT,8,PO-DL006-20260301-280,9
2026-03-01,DL001,WIPER-BLADE-MG,ISSUE,1,JO-DL001-20260301-4465,3
2026-03-01,DL008,OIL-5W30-4L,ISSUE,1,JO-DL008-20260301-4976,6
2026-03-02,DL001,HV-MODULE-MG,ISSUE,1,JO-DL001-20260302-9598,1
2026-03-02,DL002,OIL-5W30-4L,ISSUE,1,JO-DL002-20260302-4478,8
2026-03-03,DL004,TYRE-215-60-17,ISSUE,1,JO-DL004-20260303-5238,3
2026-03-03,DL007,SPARK-PLUG-NGK,ISSUE,1,JO-DL007-20260303-2810,2
2026-03-03,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20260303-2448,6
2026-03-03,DL006,HV-MODULE-MG,ISSUE,1,JO-DL006-20260303-5461,1
2026-03-03,DL002,CABIN-FILTER-MG,ISSUE,1,JO-DL002-20260303-6139,4
2026-03-03,DL002,OIL-5W30-4L,ISSUE,1,JO-DL002-20260303-5614,7
2026-03-03,DL005,OIL-5W30-4L,ISSUE,1,JO-DL005-20260303-9072,2
2026-03-04,DL002,OBD-HARNESS-MG,RECEIPT,2,PO-DL002-20260304-242,3
2026-03-04,DL002,BMS-FUSE-MG,ISSUE,1,JO-DL002-20260304-3761,2
2026-03-04,DL005,OIL-FILTER-MG,ISSUE,1,JO-DL005-20260304-1942,19
2026-03-04,DL002,COOLANT-1L,RECEIPT,13,PO-DL002-20260304-441,14
2026-03-04,DL008,OIL-FILTER-MG,ISSUE,1,JO-DL008-20260304-6318,20
2026-03-04,DL004,TYRE-225-55-18,ISSUE,1,JO-DL004-20260304-4709,1
2026-03-04,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20260304-7181,5
2026-03-04,DL003,BR-PAD-R-MG,RECEIPT,4,PO-DL003-20260304-940,5
2026-03-04,DL002,BATT-12V-70AH,ISSUE,1,JO-DL002-20260304-4734,2
2026-03-04,DL008,BR-PAD-R-MG,ISSUE,1,JO-DL008-20260304-6374,3
2026-03-05,DL005,HV-MODULE-MG,ISSUE,1,JO-DL005-20260305-6870,1
2026-03-06,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20260306-9391,5
2026-03-06,DL007,OIL-FILTER-MG,ISSUE,1,JO-DL007-20260306-9037,13
2026-03-06,DL008,HV-MODULE-MG,RECEIPT,1,PO-DL008-20260306-425,2
2026-03-06,DL003,TYRE-225-55-18,RECEIPT,4,PO-DL003-20260306-433,5
2026-03-06,DL003,BR-FLUID-DOT4,ISSUE,1,JO-DL003-20260306-4838,6
2026-03-06,DL006,BR-PAD-R-MG,ISSUE,1,JO-DL006-20260306-5539,4
2026-03-06,DL003,OIL-FILTER-MG,ISSUE,1,JO-DL003-20260306-9761,16
2026-03-07,DL002,HV-MODULE-MG,RECEIPT,1,PO-DL002-20260307-600,2
2026-03-07,DL006,OIL-5W30-4L,ISSUE,1,JO-DL006-20260307-3676,13
2026-03-07,DL006,OIL-FILTER-MG,ISSUE,1,JO-DL006-20260307-7700,12
2026-03-07,DL007,OIL-5W30-4L,ISSUE,1,JO-DL007-20260307-9481,3
2026-03-07,DL002,OIL-5W30-4L,ISSUE,1,JO-DL002-20260307-1100,6
2026-03-08,DL002,OIL-5W30-4L,ISSUE,1,JO-DL002-20260308-7488,5
2026-03-08,DL004,TYRE-215-60-17,ISSUE,1,JO-DL004-20260308-1046,2
2026-03-08,DL001,BATT-12V-70AH,ISSUE,1,JO-DL001-20260308-5055,1
2026-03-08,DL005,TYRE-215-60-17,ISSUE,1,JO-DL005-20260308-8346,1
2026-03-08,DL001,TYRE-225-55-18,ISSUE,1,JO-DL001-20260308-7806,2
2026-03-08,DL005,WIPER-BLADE-MG,ISSUE,1,JO-DL005-20260308-4666,3
2026-03-09,DL007,BR-PAD-R-MG,ISSUE,1,JO-DL007-20260309-7272,4
2026-03-09,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20260309-6147,4
2026-03-09,DL003,COOLANT-1L,ISSUE,1,JO-DL003-20260309-4081,8
2026-03-09,DL007,OIL-FILTER-MG,ISSUE,1,JO-DL007-20260309-2491,12
2026-03-10,DL001,OIL-FILTER-MG,ISSUE,1,JO-DL001-20260310-4995,10
2026-03-10,DL001,BATT-12V-70AH,ISSUE,1,JO-DL001-20260310-2425,2
2026-03-10,DL004,BATT-12V-60AH,ISSUE,1,JO-DL004-20260310-9432,1
2026-03-10,DL005,BR-PAD-R-MG,ISSUE,1,JO-DL005-20260310-9837,3
2026-03-10,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20260310-6797,17
2026-03-10,DL003,BMS-FUSE-MG,ISSUE,1,JO-DL003-20260310-6859,2
2026-03-11,DL001,BATT-12V-70AH,RECEIPT,2,PO-DL001-20260311-404,3
2026-03-11,DL001,BATT-12V-60AH,ISSUE,1,JO-DL001-20260311-5037,1
2026-03-11,DL006,AIR-FILTER-MG,ISSUE,1,JO-DL006-20260311-7380,6
2026-03-11,DL002,OIL-5W30-4L,ISSUE,1,JO-DL002-20260311-6415,4
2026-03-11,DL003,BATT-12V-60AH,ISSUE,1,JO-DL003-20260311-7616,3
2026-03-11,DL001,THERMOSTAT-MG,RECEIPT,2,PO-DL001-20260311-356,3
2026-03-11,DL004,TYRE-225-55-18,RECEIPT,4,PO-DL004-20260311-706,5
2026-03-11,DL007,OIL-FILTER-MG,ISSUE,1,JO-DL007-20260311-8663,11
2026-03-11,DL004,TYRE-225-55-18,ISSUE,1,JO-DL004-20260311-9191,4
2026-03-11,DL001,TYRE-225-55-18,ISSUE,1,JO-DL001-20260311-6049,1
2026-03-12,DL007,OIL-5W30-4L,ISSUE,1,JO-DL007-20260312-8679,2
2026-03-12,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20260312-1372,26
2026-03-12,DL007,BR-PAD-F-MG,ISSUE,1,JO-DL007-20260312-2118,2
2026-03-12,DL002,BATT-12V-70AH,ISSUE,1,JO-DL002-20260312-9731,1
2026-03-12,DL003,OBD-HARNESS-MG,ISSUE,1,JO-DL003-20260312-6363,1
2026-03-12,DL005,BR-PAD-R-MG,ISSUE,1,JO-DL005-20260312-2074,2
2026-03-12,DL001,AIR-FILTER-MG,ISSUE,1,JO-DL001-20260312-4112,6
2026-03-12,DL004,BR-PAD-R-MG,ISSUE,1,JO-DL004-20260312-2614,1
2026-03-12,DL002,CABIN-FILTER-MG,ISSUE,1,JO-DL002-20260312-8548,3
2026-03-12,DL007,TYRE-225-55-18,ISSUE,1,JO-DL007-20260312-8379,1
2026-03-12,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20260312-3063,4
2026-03-12,DL003,AIR-FILTER-MG,ISSUE,1,JO-DL003-20260312-6937,8
2026-03-12,DL005,BATT-12V-60AH,ISSUE,1,JO-DL005-20260312-5379,1
2026-03-12,DL005,CABIN-FILTER-MG,ISSUE,1,JO-DL005-20260312-4190,4
2026-03-12,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20260312-5915,3
2026-03-12,DL007,COOLANT-1L,ISSUE,1,JO-DL007-20260312-8546,13
2026-03-12,DL008,OBD-HARNESS-MG,ISSUE,1,JO-DL008-20260312-5317,2
2026-03-13,DL004,AIR-FILTER-MG,ISSUE,1,JO-DL004-20260313-3593,6
2026-03-13,DL004,BATT-12V-60AH,RECEIPT,3,PO-DL004-20260313-244,4
2026-03-13,DL006,BMS-FUSE-MG,ISSUE,1,JO-DL006-20260313-7057,1
2026-03-13,DL006,OIL-FILTER-MG,ISSUE,1,JO-DL006-20260313-1746,11
2026-03-13,DL007,TYRE-215-60-17,ISSUE,1,JO-DL007-20260313-5122,4
2026-03-13,DL006,BR-PAD-R-MG,ISSUE,1,JO-DL006-20260313-5200,3
2026-03-13,DL008,CABIN-FILTER-MG,ISSUE,1,JO-DL008-20260313-8750,2
2026-03-14,DL004,SPARK-PLUG-NGK,ISSUE,1,JO-DL004-20260314-8385,4
2026-03-14,DL002,TYRE-225-55-18,ISSUE,1,JO-DL002-20260314-7834,3
2026-03-14,DL008,WIPER-BLADE-MG,ISSUE,1,JO-DL008-20260314-3540,5
2026-03-14,DL001,BATT-12V-60AH,RECEIPT,3,PO-DL001-20260314-830,4
2026-03-14,DL004,TYRE-215-60-17,ISSUE,1,JO-DL004-20260314-5437,1
2026-03-14,DL004,TYRE-225-55-18,ISSUE,1,JO-DL004-20260314-3574,3
2026-03-14,DL003,BMS-FUSE-MG,RECEIPT,2,PO-DL003-20260314-750,3
2026-03-14,DL004,CABIN-FILTER-MG,ISSUE,1,JO-DL004-20260314-1735,10
2026-03-14,DL006,OIL-FILTER-MG,ISSUE,1,JO-DL006-20260314-5330,10
2026-03-14,DL001,TYRE-225-55-18,ISSUE,1,JO-DL001-20260314-1049,3
2026-03-14,DL006,AIR-FILTER-MG,ISSUE,1,JO-DL006-20260314-2820,5
2026-03-15,DL008,BATT-12V-60AH,ISSUE,1,JO-DL008-20260315-9384,2
2026-03-15,DL002,BATT-12V-70AH,RECEIPT,2,PO-DL002-20260315-729,3
2026-03-15,DL006,TYRE-215-60-17,ISSUE,1,JO-DL006-20260315-9721,1
2026-03-15,DL005,TYRE-215-60-17,RECEIPT,3,PO-DL005-20260315-106,4
2026-03-15,DL005,BATT-12V-60AH,RECEIPT,2,PO-DL005-20260315-803,3
2026-03-16,DL005,BMS-FUSE-MG,ISSUE,1,JO-DL005-20260316-9073,1
2026-03-16,DL007,BR-FLUID-DOT4,ISSUE,1,JO-DL007-20260316-4694,6
2026-03-16,DL002,OIL-5W30-4L,ISSUE,1,JO-DL002-20260316-3545,3
2026-03-16,DL005,BATT-12V-60AH,ISSUE,1,JO-DL005-20260316-3115,2
2026-03-16,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20260316-9487,3
2026-03-16,DL008,WIPER-BLADE-MG,ISSUE,1,JO-DL008-20260316-7408,4
2026-03-16,DL003,BR-FLUID-DOT4,ISSUE,1,JO-DL003-20260316-5924,5
2026-03-17,DL006,SPARK-PLUG-NGK,ISSUE,1,JO-DL006-20260317-1368,1
2026-03-17,DL006,WIPER-BLADE-MG,ISSUE,1,JO-DL006-20260317-5656,4
2026-03-17,DL003,TYRE-215-60-17,ISSUE,1,JO-DL003-20260317-8602,3
2026-03-17,DL004,THERMOSTAT-MG,ISSUE,1,JO-DL004-20260317-1532,1
2026-03-17,DL002,COOLANT-1L,ISSUE,1,JO-DL002-20260317-6679,13
2026-03-17,DL007,HV-MODULE-MG,ISSUE,1,JO-DL007-20260317-2789,1
2026-03-17,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20260317-2638,2
2026-03-17,DL001,TYRE-225-55-18,ISSUE,1,JO-DL001-20260317-2044,2
2026-03-17,DL004,BR-PAD-R-MG,RECEIPT,4,PO-DL004-20260317-237,5
2026-03-17,DL005,OIL-5W30-4L,ISSUE,1,JO-DL005-20260317-8567,1
2026-03-18,DL001,TYRE-225-55-18,RECEIPT,3,PO-DL001-20260318-840,4
2026-03-18,DL003,OIL-FILTER-MG,ISSUE,1,JO-DL003-20260318-5495,15
2026-03-18,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20260318-2753,2
2026-03-18,DL003,BR-PAD-R-MG,ISSUE,1,JO-DL003-20260318-3921,4
2026-03-18,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20260318-2785,4
2026-03-19,DL007,TYRE-225-55-18,RECEIPT,3,PO-DL007-20260319-541,4
2026-03-19,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20260319-4802,25
2026-03-19,DL005,OIL-5W30-4L,RECEIPT,11,PO-DL005-20260319-264,12
2026-03-19,DL007,OIL-5W30-4L,ISSUE,1,JO-DL007-20260319-2979,1
2026-03-19,DL006,BATT-12V-70AH,ISSUE,1,JO-DL006-20260319-2198,2
2026-03-19,DL003,OBD-HARNESS-MG,RECEIPT,2,PO-DL003-20260319-886,3
2026-03-19,DL001,TYRE-225-55-18,ISSUE,1,JO-DL001-20260319-8734,1
2026-03-19,DL003,CABIN-FILTER-MG,ISSUE,1,JO-DL003-20260319-7009,6
2026-03-20,DL003,OIL-FILTER-MG,ISSUE,1,JO-DL003-20260320-9893,14
2026-03-20,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20260320-8888,1
2026-03-20,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20260320-6147,24
2026-03-21,DL004,HV-MODULE-MG,ISSUE,1,JO-DL004-20260321-3723,1
2026-03-21,DL004,TYRE-215-60-17,RECEIPT,4,PO-DL004-20260321-523,5
2026-03-21,DL007,TYRE-225-55-18,ISSUE,1,JO-DL007-20260321-3507,3
2026-03-21,DL005,SPARK-PLUG-NGK,ISSUE,1,JO-DL005-20260321-1639,1
2026-03-21,DL007,OBD-HARNESS-MG,ISSUE,1,JO-DL007-20260321-6696,1
2026-03-21,DL007,CABIN-FILTER-MG,ISSUE,1,JO-DL007-20260321-6125,4
2026-03-21,DL007,OIL-5W30-4L,RECEIPT,14,PO-DL007-20260321-218,15
2026-03-22,DL005,AIR-FILTER-MG,ISSUE,1,JO-DL005-20260322-5296,8
2026-03-22,DL001,TYRE-225-55-18,ISSUE,1,JO-DL001-20260322-7887,3
2026-03-22,DL003,OIL-5W30-4L,RECEIPT,14,PO-DL003-20260322-807,15
2026-03-22,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20260322-9369,14
2026-03-22,DL007,HV-MODULE-MG,ISSUE,1,JO-DL007-20260322-7212,1
2026-03-22,DL006,TYRE-215-60-17,RECEIPT,4,PO-DL006-20260322-781,5
2026-03-22,DL006,BATT-12V-60AH,ISSUE,1,JO-DL006-20260322-1768,3
2026-03-22,DL006,SPARK-PLUG-NGK,RECEIPT,3,PO-DL006-20260322-663,4
2026-03-22,DL003,BR-PAD-F-MG,ISSUE,1,JO-DL003-20260322-7230,3
2026-03-23,DL006,AIR-FILTER-MG,ISSUE,1,JO-DL006-20260323-4154,4
2026-03-23,DL001,HV-MODULE-MG,RECEIPT,1,PO-DL001-20260323-885,2
2026-03-24,DL003,TYRE-215-60-17,ISSUE,1,JO-DL003-20260324-4673,2
2026-03-24,DL006,HV-MODULE-MG,RECEIPT,1,PO-DL006-20260324-569,2
2026-03-24,DL004,SPARK-PLUG-NGK,ISSUE,1,JO-DL004-20260324-6141,3
2026-03-24,DL004,BATT-12V-60AH,ISSUE,1,JO-DL004-20260324-3518,3
2026-03-24,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20260324-7575,23
2026-03-24,DL005,TYRE-215-60-17,ISSUE,1,JO-DL005-20260324-9698,3
2026-03-24,DL001,TYRE-215-60-17,ISSUE,1,JO-DL001-20260324-9938,3
2026-03-24,DL004,TYRE-225-55-18,ISSUE,1,JO-DL004-20260324-4474,2
2026-03-25,DL001,COOLANT-1L,ISSUE,1,JO-DL001-20260325-1157,10
2026-03-25,DL006,OIL-FILTER-MG,ISSUE,1,JO-DL006-20260325-3130,9
2026-03-25,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20260325-2296,22
2026-03-25,DL005,OIL-FILTER-MG,ISSUE,1,JO-DL005-20260325-3986,18
2026-03-25,DL003,OBD-HARNESS-MG,ISSUE,1,JO-DL003-20260325-2777,2
2026-03-25,DL007,OIL-FILTER-MG,ISSUE,1,JO-DL007-20260325-4350,10
2026-03-26,DL003,COOLANT-1L,ISSUE,1,JO-DL003-20260326-4084,7
2026-03-26,DL001,AIR-FILTER-MG,ISSUE,1,JO-DL001-20260326-9043,5
2026-03-26,DL001,TYRE-225-55-18,RECEIPT,3,PO-DL001-20260326-132,4
2026-03-26,DL004,WIPER-BLADE-MG,ISSUE,1,JO-DL004-20260326-9364,10
2026-03-26,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20260326-3361,13
2026-03-26,DL005,HV-MODULE-MG,RECEIPT,1,PO-DL005-20260326-107,2
2026-03-26,DL005,SPARK-PLUG-NGK,RECEIPT,3,PO-DL005-20260326-843,4
2026-03-26,DL004,AIR-FILTER-MG,ISSUE,1,JO-DL004-20260326-4991,5
2026-03-27,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20260327-3691,21
2026-03-27,DL004,THERMOSTAT-MG,RECEIPT,3,PO-DL004-20260327-602,4
2026-03-27,DL007,WIPER-BLADE-MG,ISSUE,1,JO-DL007-20260327-1079,9
2026-03-27,DL004,BR-PAD-F-MG,ISSUE,1,JO-DL004-20260327-3452,2
2026-03-27,DL005,THERMOSTAT-MG,ISSUE,1,JO-DL005-20260327-5338,1
2026-03-27,DL007,COOLANT-1L,ISSUE,1,JO-DL007-20260327-1256,12
2026-03-27,DL006,BMS-FUSE-MG,RECEIPT,2,PO-DL006-20260327-431,3
2026-03-28,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20260328-3947,16
2026-03-28,DL005,OBD-HARNESS-MG,ISSUE,1,JO-DL005-20260328-1925,2
2026-03-28,DL007,TYRE-225-55-18,ISSUE,1,JO-DL007-20260328-7026,2
2026-03-28,DL006,OIL-5W30-4L,ISSUE,1,JO-DL006-20260328-4568,12
2026-03-28,DL004,TYRE-225-55-18,ISSUE,1,JO-DL004-20260328-1034,1
2026-03-28,DL001,COOLANT-1L,ISSUE,1,JO-DL001-20260328-6038,9
2026-03-28,DL001,HV-MODULE-MG,ISSUE,1,JO-DL001-20260328-9283,1
2026-03-28,DL007,OBD-HARNESS-MG,RECEIPT,2,PO-DL007-20260328-718,3
2026-03-29,DL004,OBD-HARNESS-MG,ISSUE,1,JO-DL004-20260329-8517,2
2026-03-29,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20260329-1615,3
2026-03-29,DL007,TYRE-215-60-17,ISSUE,1,JO-DL007-20260329-6635,3
2026-03-29,DL007,WIPER-BLADE-MG,ISSUE,1,JO-DL007-20260329-8501,8
2026-03-29,DL002,BATT-12V-60AH,ISSUE,1,JO-DL002-20260329-7910,3
2026-03-29,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20260329-7223,20
2026-03-29,DL007,OIL-5W30-4L,ISSUE,1,JO-DL007-20260329-9271,14
2026-03-29,DL004,TYRE-225-55-18,ISSUE,1,JO-DL004-20260329-8558,4
2026-03-30,DL005,BMS-FUSE-MG,RECEIPT,2,PO-DL005-20260330-840,3
2026-03-30,DL004,BATT-12V-70AH,ISSUE,1,JO-DL004-20260330-8591,2
2026-03-30,DL003,WIPER-BLADE-MG,ISSUE,1,JO-DL003-20260330-2513,6
2026-03-30,DL005,TYRE-215-60-17,ISSUE,1,JO-DL005-20260330-5357,2
2026-03-30,DL008,CABIN-FILTER-MG,ISSUE,1,JO-DL008-20260330-2298,1
2026-03-30,DL001,OIL-FILTER-MG,ISSUE,1,JO-DL001-20260330-7658,9
2026-03-30,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20260330-5773,2
2026-03-31,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20260331-4898,19
2026-03-31,DL008,SPARK-PLUG-NGK,ISSUE,1,JO-DL008-20260331-6245,1
2026-03-31,DL005,TYRE-225-55-18,ISSUE,1,JO-DL005-20260331-9291,3
2026-03-31,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20260331-4423,1
2026-03-31,DL003,TYRE-225-55-18,ISSUE,1,JO-DL003-20260331-6614,4
2026-03-31,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20260331-2113,15
2026-04-01,DL003,CABIN-FILTER-MG,ISSUE,1,JO-DL003-20260401-4149,5
2026-04-01,DL008,HV-MODULE-MG,ISSUE,1,JO-DL008-20260401-4149,1
2026-04-01,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20260401-2702,14
2026-04-01,DL006,OBD-HARNESS-MG,ISSUE,1,JO-DL006-20260401-4055,1
2026-04-01,DL005,OBD-HARNESS-MG,ISSUE,1,JO-DL005-20260401-1096,1
2026-04-01,DL005,BMS-FUSE-MG,ISSUE,1,JO-DL005-20260401-9678,2
2026-04-01,DL005,BR-FLUID-DOT4,ISSUE,1,JO-DL005-20260401-7062,3
2026-04-01,DL008,OIL-FILTER-MG,ISSUE,1,JO-DL008-20260401-9470,19
2026-04-02,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20260402-5905,1
2026-04-02,DL003,OIL-FILTER-MG,ISSUE,1,JO-DL003-20260402-6259,13
2026-04-02,DL008,CABIN-FILTER-MG,RECEIPT,8,PO-DL008-20260402-532,9
2026-04-02,DL001,BR-PAD-F-MG,ISSUE,1,JO-DL001-20260402-5712,1
2026-04-02,DL004,OIL-5W30-4L,RECEIPT,15,PO-DL004-20260402-883,16
2026-04-02,DL005,WIPER-BLADE-MG,ISSUE,1,JO-DL005-20260402-1141,2
2026-04-02,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20260402-6162,15
2026-04-02,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20260402-1105,12
2026-04-03,DL005,TYRE-215-60-17,ISSUE,1,JO-DL005-20260403-1717,1
2026-04-03,DL006,AIR-FILTER-MG,ISSUE,1,JO-DL006-20260403-4784,3
2026-04-03,DL005,OIL-5W30-4L,ISSUE,1,JO-DL005-20260403-9192,11
2026-04-03,DL005,OIL-FILTER-MG,ISSUE,1,JO-DL005-20260403-7480,17
2026-04-03,DL008,WIPER-BLADE-MG,ISSUE,1,JO-DL008-20260403-4742,3
2026-04-03,DL007,OIL-5W30-4L,ISSUE,1,JO-DL007-20260403-9019,13
2026-04-03,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20260403-9947,18
2026-04-03,DL008,CABIN-FILTER-MG,ISSUE,1,JO-DL008-20260403-6696,8
2026-04-04,DL006,OIL-5W30-4L,ISSUE,1,JO-DL006-20260404-2142,11
2026-04-04,DL008,CABIN-FILTER-MG,ISSUE,1,JO-DL008-20260404-3438,7
2026-04-04,DL001,OIL-5W30-4L,RECEIPT,13,PO-DL001-20260404-779,14
2026-04-04,DL006,AIR-FILTER-MG,ISSUE,1,JO-DL006-20260404-9388,2
2026-04-04,DL004,TYRE-225-55-18,RECEIPT,4,PO-DL004-20260404-116,5
2026-04-04,DL005,HV-MODULE-MG,ISSUE,1,JO-DL005-20260404-6596,1
2026-04-04,DL008,OIL-FILTER-MG,ISSUE,1,JO-DL008-20260404-2469,18
2026-04-04,DL005,TYRE-215-60-17,ISSUE,1,JO-DL005-20260404-4887,3
2026-04-04,DL006,TYRE-225-55-18,ISSUE,1,JO-DL006-20260404-4764,1
2026-04-04,DL008,BATT-12V-60AH,ISSUE,1,JO-DL008-20260404-6111,1
2026-04-04,DL008,HV-MODULE-MG,ISSUE,1,JO-DL008-20260404-7094,1
2026-04-04,DL002,BR-PAD-F-MG,ISSUE,1,JO-DL002-20260404-1656,3
2026-04-05,DL006,COOLANT-1L,ISSUE,1,JO-DL006-20260405-5602,12
2026-04-05,DL008,BR-FLUID-DOT4,ISSUE,1,JO-DL008-20260405-4220,5
2026-04-05,DL008,SPARK-PLUG-NGK,RECEIPT,3,PO-DL008-20260405-285,4
2026-04-05,DL007,HV-MODULE-MG,ISSUE,1,JO-DL007-20260405-3106,1
2026-04-05,DL007,BATT-12V-60AH,ISSUE,1,JO-DL007-20260405-7128,3
2026-04-05,DL004,OBD-HARNESS-MG,ISSUE,1,JO-DL004-20260405-7853,1
2026-04-05,DL001,TYRE-215-60-17,ISSUE,1,JO-DL001-20260405-8202,2
2026-04-06,DL002,WIPER-BLADE-MG,ISSUE,1,JO-DL002-20260406-7291,8
2026-04-06,DL003,OIL-FILTER-MG,ISSUE,1,JO-DL003-20260406-1606,12
2026-04-06,DL001,COOLANT-1L,ISSUE,1,JO-DL001-20260406-5584,8
2026-04-06,DL001,BATT-12V-60AH,ISSUE,1,JO-DL001-20260406-6315,3
2026-04-06,DL005,THERMOSTAT-MG,RECEIPT,2,PO-DL005-20260406-890,3
2026-04-06,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20260406-1931,13
2026-04-06,DL006,TYRE-225-55-18,ISSUE,1,JO-DL006-20260406-1451,3
2026-04-06,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20260406-3316,14
2026-04-06,DL004,BMS-FUSE-MG,ISSUE,1,JO-DL004-20260406-8901,1
2026-04-07,DL008,BMS-FUSE-MG,ISSUE,1,JO-DL008-20260407-8584,1
2026-04-07,DL001,TYRE-225-55-18,ISSUE,1,JO-DL001-20260407-7439,2
2026-04-07,DL007,HV-MODULE-MG,RECEIPT,1,PO-DL007-20260407-752,2
2026-04-07,DL003,COOLANT-1L,ISSUE,1,JO-DL003-20260407-8491,6
2026-04-07,DL002,WIPER-BLADE-MG,ISSUE,1,JO-DL002-20260407-1716,7
2026-04-07,DL001,BR-PAD-F-MG,RECEIPT,4,PO-DL001-20260407-793,5
2026-04-07,DL002,BR-FLUID-DOT4,ISSUE,1,JO-DL002-20260407-8051,3
2026-04-07,DL001,THERMOSTAT-MG,ISSUE,1,JO-DL001-20260407-7210,2
2026-04-07,DL008,BATT-12V-60AH,RECEIPT,2,PO-DL008-20260407-352,3
2026-04-08,DL005,BR-FLUID-DOT4,ISSUE,1,JO-DL005-20260408-6971,2
2026-04-08,DL005,OIL-FILTER-MG,ISSUE,1,JO-DL005-20260408-7566,16
2026-04-08,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20260408-2983,11
2026-04-08,DL006,OBD-HARNESS-MG,RECEIPT,2,PO-DL006-20260408-245,3
2026-04-08,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20260408-8450,13
2026-04-08,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20260408-4450,13
2026-04-08,DL004,TYRE-215-60-17,ISSUE,1,JO-DL004-20260408-5279,4
2026-04-08,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20260408-5861,17
2026-04-08,DL005,OBD-HARNESS-MG,RECEIPT,2,PO-DL005-20260408-234,3
2026-04-09,DL007,TYRE-225-55-18,ISSUE,1,JO-DL007-20260409-6972,1
2026-04-09,DL002,HV-MODULE-MG,ISSUE,1,JO-DL002-20260409-9830,1
2026-04-10,DL004,WIPER-BLADE-MG,ISSUE,1,JO-DL004-20260410-9764,9
2026-04-10,DL006,CABIN-FILTER-MG,ISSUE,1,JO-DL006-20260410-7252,7
2026-04-10,DL005,TYRE-215-60-17,RECEIPT,3,PO-DL005-20260410-706,4
