DealerCode,Region,CompanyCode,CreatedOn,CreatedOnTime,Zone,DealerName,DealerCity,LicensePlateNumber,VIN,Status,ServiceType,ModelSalesCode,ModelSalesCodeDescription,Color,Mileage,OrderItem,LabPart,MaterialGroup,DescriptionOne,OrderQuantity,UnitPrice,NetValue,Tax,TotalValue,GrossValue,KeyField,IssueType,WarrantyContribution,InsuranceContribution,DiscountContribution
DL005,South,MG001,2024-09-16,14:24:00,South,MG Motors Hyderabad,Hyderabad,KA05AB8213,MZ7XHEN00100061,CLOSED,FULL_SERVICE,HECTOR,MG Hector,Aurora Silver,100000.0,B17C9F99-03,PART,FILTER,AIR FILTER,1.0,491.48,491.48,88.47,579.95,579.95,WO-B17C9F99,PAID,0.0,64.14,3.56
DL005,South,MG001,2024-09-16,14:24:00,South,MG Motors Hyderabad,Hyderabad,PB05AC5554,MZ7XHEN00100061,CLOSED,FULL_SERVICE,HECTOR,MG Hector,Aurora Silver,100000.0,B17C9F99-04,PART,FILTER,FUEL FILTER,1.0,512.48,512.48,92.25,604.73,604.73,WO-B17C9F99,PAID,0.0,54.88,3.45
DL005,South,MG001,2024-09-16,14:24:00,South,MG Motors Hyderabad,Hyderabad,DL36BB7290,MZ7XHEN00100061,CLOSED,FULL_SERVICE,HECTOR,MG Hector,Aurora Silver,100000.0,B17C9F99-05,LAB,LABOUR,LABOUR FULL,1.0,1670.59,1670.59,300.71,1971.3,1971.3,WO-B17C9F99,PAID,0.0,118.44,95.12
DL007,East,MG001,2024-11-08,05:33:28,East,MG Motors Kolkata,Kolkata,KA85BA9724,MZ7XHEN00100061,CLOSED,OIL_CHANGE,HECTOR,MG Hector,Aurora Silver,105000.0,F3ACADE4-01,PART,CONSUMABLE,OIL 5W30 4L,1.0,876.93,876.93,157.85,1034.78,1034.78,WO-F3ACADE4,PAID,0.0,9.19,10.64
DL007,East,MG001,2024-11-08,05:33:28,East,MG Motors Kolkata,Kolkata,GJ04BB6508,MZ7XHEN00100061,CLOSED,OIL_CHANGE,HECTOR,MG Hector,Aurora Silver,105000.0,F3ACADE4-02,PART,FILTER,OIL FILTER,1.0,185.23,185.23,33.34,218.57,218.57,WO-F3ACADE4,PAID,0.0,13.34,5.92
DL007,East,MG001,2024-11-08,05:33:28,East,MG Motors Kolkata,Kolkata,TN97AA6586,MZ7XHEN00100061,CLOSED,OIL_CHANGE,HECTOR,MG Hector,Aurora Silver,105000.0,F3ACADE4-03,LAB,LABOUR,LABOUR OIL,1.0,484.54,484.54,87.22,571.76,571.76,WO-F3ACADE4,PAID,0.0,103.77,23.16
DL007,East,MG001,2024-12-30,20:42:56,East,MG Motors Kolkata,Kolkata,MH71BA5709,MZ7XHEN00100061,CLOSED,TYRE_ROTATION,HECTOR,MG Hector,Aurora Silver,110000.0,2F0CF46A-01,LAB,LABOUR,LABOUR TYRE,1.0,356.52,356.52,64.17,420.69,420.69,WO-2F0CF46A,PAID,0.0,78.13,15.83
DL008,West,MG001,2024-04-03,08:48:00,West,MG Motors Ahmedabad,Ahmedabad,WB60AB3160,MZ7XGLR00100062,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Nordic Blue,7500.0,4FF1A82E-01,PART,CONSUMABLE,OIL 5W30 4L,1.0,943.84,943.84,169.89,1113.73,1113.73,WO-4FF1A82E,WTY,1036.55,0.0,14.48
DL008,West,MG001,2024-04-03,08:48:00,West,MG Motors Ahmedabad,Ahmedabad,TS11AB9893,MZ7XGLR00100062,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Nordic Blue,7500.0,4FF1A82E-02,PART,FILTER,OIL FILTER,1.0,270.77,270.77,48.74,319.51,319.51,WO-4FF1A82E,WTY,250.56,0.0,10.9
DL008,West,MG001,2024-04-03,08:48:00,West,MG Motors Ahmedabad,Ahmedabad,TS47AC5104,MZ7XGLR00100062,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Nordic Blue,7500.0,4FF1A82E-03,LAB,LABOUR,LABOUR OIL,1.0,359.16,359.16,64.65,423.81,423.81,WO-4FF1A82E,WTY,369.28,0.0,0.82
DL001,North,MG001,2024-06-25,16:48:00,North,MG Motors New Delhi,New Delhi,KA57BA1282,MZ7XGLR00100062,CLOSED,TYRE_ROTATION,GLOSTER,MG Gloster,Nordic Blue,10000.0,53B5C0CB-01,LAB,LABOUR,LABOUR TYRE,1.0,313.69,313.69,56.46,370.15,370.15,WO-53B5C0CB,WTY,294.75,0.0,4.9
DL004,South,MG001,2024-12-09,08:48:00,South,MG Motors Chennai,Chennai,TN53AA2303,MZ7XGLR00100062,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Nordic Blue,15000.0,E69BBE55-01,PART,CONSUMABLE,OIL 5W30 4L,1.0,993.18,993.18,178.77,1171.95,1171.95,WO-E69BBE55,WTY,989.2,0.0,49.48
DL004,South,MG001,2024-12-09,08:48:00,South,MG Motors Chennai,Chennai,MH57AB5227,MZ7XGLR00100062,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Nordic Blue,15000.0,E69BBE55-02,PART,FILTER,OIL FILTER,1.0,207.64,207.64,37.38,245.02,245.02,WO-E69BBE55,WTY,216.38,0.0,3.85
DL004,South,MG001,2024-12-09,08:48:00,South,MG Motors Chennai,Chennai,KA30AB3406,MZ7XGLR00100062,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Nordic Blue,15000.0,E69BBE55-03,LAB,LABOUR,LABOUR OIL,1.0,453.2,453.2,81.58,534.78,534.78,WO-E69BBE55,WTY,418.65,0.0,23.24
DL001,North,MG001,2024-05-11,09:07:12,North,MG Motors New Delhi,New Delhi,PB75AC1687,MZ7XZSP00100063,CLOSED,TYRE_ROTATION,ZSEV,MG ZS EV,Pearl White,40000.0,A110DE3A-01,LAB,LABOUR,LABOUR TYRE,1.0,330.92,330.92,59.57,390.49,390.49,WO-A110DE3A,WTY,294.93,0.0,9.89
DL008,West,MG001,2024-05-11,09:07:12,West,MG Motors Ahmedabad,Ahmedabad,DL87AC9854,MZ7XZSP00100063,CLOSED,FULL_SERVICE,ZSEV,MG ZS EV,Pearl White,40000.0,C4B45E6E-01,PART,FILTER,AIR FILTER,1.0,685.51,685.51,123.39,808.9,808.9,WO-C4B45E6E,WTY,806.95,0.0,39.45
DL008,West,MG001,2024-05-11,09:07:12,West,MG Motors Ahmedabad,Ahmedabad,MH65BA2854,MZ7XZSP00100063,CLOSED,FULL_SERVICE,ZSEV,MG ZS EV,Pearl White,40000.0,C4B45E6E-02,PART,FILTER,CABIN FILTER,1.0,715.5,715.5,128.79,844.29,844.29,WO-C4B45E6E,WTY,743.12,0.0,14.76
DL008,West,MG001,2024-05-11,09:07:12,West,MG Motors Ahmedabad,Ahmedabad,GJ88BA2169,MZ7XZSP00100063,CLOSED,FULL_SERVICE,ZSEV,MG ZS EV,Pearl White,40000.0,C4B45E6E-03,PART,SPARE,WIPER BLADE,1.0,553.31,553.31,99.6,652.91,652.91,WO-C4B45E6E,WTY,503.45,0.0,10.64
DL008,West,MG001,2024-05-11,09:07:12,West,MG Motors Ahmedabad,Ahmedabad,GJ78AC6488,MZ7XZSP00100063,CLOSED,FULL_SERVICE,ZSEV,MG ZS EV,Pearl White,40000.0,C4B45E6E-04,LAB,LABOUR,TYRE CHECK LAB,1.0,492.57,492.57,88.66,581.23,581.23,WO-C4B45E6E,WTY,559.58,0.0,4.16
DL008,West,MG001,2024-05-11,09:07:12,West,MG Motors Ahmedabad,Ahmedabad,TS80AA3626,MZ7XZSP00100063,CLOSED,FULL_SERVICE,ZSEV,MG ZS EV,Pearl White,40000.0,C4B45E6E-05,LAB,LABOUR,SW UPDATE LAB,1.0,890.04,890.04,160.21,1050.25,1050.25,WO-C4B45E6E,WTY,1017.92,0.0,19.68
DL008,West,MG001,2024-05-11,09:07:12,West,MG Motors Ahmedabad,Ahmedabad,DL14BB4464,MZ7XZSP00100063,CLOSED,FULL_SERVICE,ZSEV,MG ZS EV,Pearl White,40000.0,C4B45E6E-06,LAB,LABOUR,LABOUR FULL,1.0,1220.98,1220.98,219.78,1440.76,1440.76,WO-C4B45E6E,WTY,1134.26,0.0,10.81
DL006,West,MG001,2024-05-11,09:07:12,West,MG Motors Pune,Pune,KA49AA2266,MZ7XZSP00100063,CLOSED,HV_BATTERY_INSPECT,ZSEV,MG ZS EV,Pearl White,40000.0,76852F25-01,LAB,LABOUR,DIAG HV BAT,1.0,1578.84,1578.84,284.19,1863.03,1863.03,WO-76852F25,PAID,0.0,217.11,61.21
DL006,West,MG001,2024-05-11,09:07:12,West,MG Motors Pune,Pune,WB69AA9646,MZ7XZSP00100063,CLOSED,HV_BATTERY_INSPECT,ZSEV,MG ZS EV,Pearl White,40000.0,76852F25-02,LAB,LABOUR,BMS CALIBRATE,1.0,1471.04,1471.04,264.79,1735.83,1735.83,WO-76852F25,PAID,0.0,344.5,49.07
DL008,West,MG001,2024-08-19,09:07:12,West,MG Motors Ahmedabad,Ahmedabad,TS32AC4982,MZ7XZSP00100063,CLOSED,BRAKE_CHECK,ZSEV,MG ZS EV,Pearl White,45000.0,2379BC26-01,PART,SPARE,BRAKE PAD F,1.0,2780.5,2780.5,500.49,3280.99,3280.99,WO-2379BC26,PAID,0.0,207.97,31.99
DL008,West,MG001,2024-08-19,09:07:12,West,MG Motors Ahmedabad,Ahmedabad,GJ96AA4949,MZ7XZSP00100063,CLOSED,BRAKE_CHECK,ZSEV,MG ZS EV,Pearl White,45000.0,2379BC26-02,PART,SPARE,BRAKE PAD R,1.0,2299.01,2299.01,413.82,2712.83,2712.83,WO-2379BC26,PAID,0.0,530.34,31.32
DL008,West,MG001,2024-08-19,09:07:12,West,MG Motors Ahmedabad,Ahmedabad,MH46BB9284,MZ7XZSP00100063,CLOSED,BRAKE_CHECK,ZSEV,MG ZS EV,Pearl White,45000.0,2379BC26-03,LAB,LABOUR,LABOUR BRAKE,1.0,1067.0,1067.0,192.06,1259.06,1259.06,WO-2379BC26,PAID,0.0,241.14,25.81
DL008,West,MG001,2024-11-27,09:07:12,West,MG Motors Ahmedabad,Ahmedabad,TN73AB9808,MZ7XZSP00100063,CLOSED,TYRE_ROTATION,ZSEV,MG ZS EV,Pearl White,50000.0,B2A60FA2-01,LAB,LABOUR,LABOUR TYRE,1.0,296.83,296.83,53.43,350.26,350.26,WO-B2A60FA2,WTY,269.39,0.0,13.77
DL007,East,MG001,2024-01-26,16:12:00,East,MG Motors Kolkata,Kolkata,TS44AC2932,MZ7XGLR00100064,CLOSED,TYRE_ROTATION,GLOSTER,MG Gloster,Pearl White,10000.0,012016C8-01,LAB,LABOUR,LABOUR TYRE,1.0,334.82,334.82,60.27,395.09,395.09,WO-012016C8,PAID,0.0,52.62,11.96
DL007,East,MG001,2024-05-30,16:12:00,East,MG Motors Kolkata,Kolkata,TN24BA1254,MZ7XGLR00100064,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Pearl White,15000.0,0B29C694-01,PART,CONSUMABLE,OIL 5W30 4L,1.0,996.65,996.65,179.4,1176.05,1176.05,WO-0B29C694,WTY,1026.46,0.0,37.2
DL007,East,MG001,2024-05-30,16:12:00,East,MG Motors Kolkata,Kolkata,PB96AA3070,MZ7XGLR00100064,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Pearl White,15000.0,0B29C694-02,PART,FILTER,OIL FILTER,1.0,196.68,196.68,35.4,232.08,232.08,WO-0B29C694,WTY,191.6,0.0,8.88
DL007,East,MG001,2024-05-30,16:12:00,East,MG Motors Kolkata,Kolkata,KA10AB9436,MZ7XGLR00100064,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Pearl White,15000.0,0B29C694-03,LAB,LABOUR,LABOUR OIL,1.0,473.89,473.89,85.3,559.19,559.19,WO-0B29C694,WTY,531.32,0.0,0.67
DL007,East,MG001,2024-10-02,16:12:00,East,MG Motors Kolkata,Kolkata,TS16AC6515,MZ7XGLR00100064,CLOSED,TYRE_ROTATION,GLOSTER,MG Gloster,Pearl White,20000.0,8A74723A-01,LAB,LABOUR,LABOUR TYRE,1.0,270.87,270.87,48.76,319.63,319.63,WO-8A74723A,PAID,0.0,25.72,8.9
DL007,East,MG001,2024-10-02,16:12:00,East,MG Motors Kolkata,Kolkata,GJ58BA8368,MZ7XGLR00100064,CLOSED,FULL_SERVICE,GLOSTER,MG Gloster,Pearl White,20000.0,0BA7045C-01,PART,CONSUMABLE,OIL 5W30 4L,1.0,998.83,998.83,179.79,1178.62,1178.62,WO-0BA7045C,PAID,0.0,10.66,43.54
DL007,East,MG001,2024-10-02,16:12:00,East,MG Motors Kolkata,Kolkata,KA94AB9345,MZ7XGLR00100064,CLOSED,FULL_SERVICE,GLOSTER,MG Gloster,Pearl White,20000.0,0BA7045C-02,PART,FILTER,OIL FILTER,1.0,254.07,254.07,45.73,299.8,299.8,WO-0BA7045C,PAID,0.0,26.12,11.36
DL007,East,MG001,2024-10-02,16:12:00,East,MG Motors Kolkata,Kolkata,GJ87BA7215,MZ7XGLR00100064,CLOSED,FULL_SERVICE,GLOSTER,MG Gloster,Pearl White,20000.0,0BA7045C-03,PART,FILTER,AIR FILTER,1.0,425.14,425.14,76.53,501.67,501.67,WO-0BA7045C,PAID,0.0,89.86,14.89
DL007,East,MG001,2024-10-02,16:12:00,East,MG Motors Kolkata,Kolkata,TS99AA4805,MZ7XGLR00100064,CLOSED,FULL_SERVICE,GLOSTER,MG Gloster,Pearl White,20000.0,0BA7045C-04,PART,FILTER,FUEL FILTER,1.0,430.11,430.11,77.42,507.53,507.53,WO-0BA7045C,PAID,0.0,17.94,18.34
DL007,East,MG001,2024-10-02,16:12:00,East,MG Motors Kolkata,Kolkata,WB37AC7292,MZ7XGLR00100064,CLOSED,FULL_SERVICE,GLOSTER,MG Gloster,Pearl White,20000.0,0BA7045C-05,LAB,LABOUR,LABOUR FULL,1.0,1437.88,1437.88,258.82,1696.7,1696.7,WO-0BA7045C,PAID,0.0,115.75,47.86
DL007,East,MG001,2024-12-04,04:12:00,East,MG Motors Kolkata,Kolkata,TN56BB5558,MZ7XGLR00100064,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Pearl White,22500.0,D2EF3FAC-01,PART,CONSUMABLE,OIL 5W30 4L,1.0,828.64,828.64,149.16,977.8,977.8,WO-D2EF3FAC,WTY,923.23,0.0,35.92
DL007,East,MG001,2024-12-04,04:12:00,East,MG Motors Kolkata,Kolkata,TS22AA5716,MZ7XGLR00100064,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Pearl White,22500.0,D2EF3FAC-02,PART,FILTER,OIL FILTER,1.0,237.51,237.51,42.75,280.26,280.26,WO-D2EF3FAC,WTY,247.93,0.0,1.39
DL007,East,MG001,2024-12-04,04:12:00,East,MG Motors Kolkata,Kolkata,TS34BB2738,MZ7XGLR00100064,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Pearl White,22500.0,D2EF3FAC-03,LAB,LABOUR,LABOUR OIL,1.0,354.77,354.77,63.86,418.63,418.63,WO-D2EF3FAC,WTY,348.16,0.0,18.53
DL005,South,MG001,2024-02-18,05:45:36,South,MG Motors Hyderabad,Hyderabad,DL77AA9844,MZ7XGLR00100065,CLOSED,TYRE_ROTATION,GLOSTER,MG Gloster,Evanescent Purple,10000.0,087AD7CD-01,LAB,LABOUR,LABOUR TYRE,1.0,241.37,241.37,43.45,284.82,284.82,WO-087AD7CD,WTY,271.05,0.0,10.75
DL001,North,MG001,2024-05-28,05:45:36,North,MG Motors New Delhi,New Delhi,TS74BA8288,MZ7XGLR00100065,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Evanescent Purple,15000.0,43FD9F61-01,PART,CONSUMABLE,OIL 5W30 4L,1.0,897.67,897.67,161.58,1059.25,1059.25,WO-43FD9F61,WTY,1002.81,0.0,19.57
DL001,North,MG001,2024-05-28,05:45:36,North,MG Motors New Delhi,New Delhi,MH92AA8281,MZ7XGLR00100065,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Evanescent Purple,15000.0,43FD9F61-02,PART,FILTER,OIL FILTER,1.0,232.09,232.09,41.78,273.87,273.87,WO-43FD9F61,WTY,259.99,0.0,4.04
DL001,North,MG001,2024-05-28,05:45:36,North,MG Motors New Delhi,New Delhi,KA36AA6795,MZ7XGLR00100065,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Evanescent Purple,15000.0,43FD9F61-03,LAB,LABOUR,LABOUR OIL,1.0,477.78,477.78,86.0,563.78,563.78,WO-43FD9F61,WTY,478.07,0.0,2.45
DL004,South,MG001,2024-09-05,05:45:36,South,MG Motors Chennai,Chennai,MH91AC1628,MZ7XGLR00100065,CLOSED,TYRE_ROTATION,GLOSTER,MG Gloster,Evanescent Purple,20000.0,971584EF-01,LAB,LABOUR,LABOUR TYRE,1.0,265.42,265.42,47.78,313.2,313.2,WO-971584EF,PAID,0.0,31.76,4.32
DL001,North,MG001,2024-09-05,05:45:36,North,MG Motors New Delhi,New Delhi,DL82AA5029,MZ7XGLR00100065,CLOSED,FULL_SERVICE,GLOSTER,MG Gloster,Evanescent Purple,20000.0,C6938967-01,PART,CONSUMABLE,OIL 5W30 4L,1.0,958.84,958.84,172.59,1131.43,1131.43,WO-C6938967,PAID,0.0,71.85,47.6
DL001,North,MG001,2024-09-05,05:45:36,North,MG Motors New Delhi,New Delhi,TN34BA3481,MZ7XGLR00100065,CLOSED,FULL_SERVICE,GLOSTER,MG Gloster,Evanescent Purple,20000.0,C6938967-02,PART,FILTER,OIL FILTER,1.0,193.69,193.69,34.86,228.55,228.55,WO-C6938967,PAID,0.0,17.2,10.78
DL001,North,MG001,2024-09-05,05:45:36,North,MG Motors New Delhi,New Delhi,KA26AA9459,MZ7XGLR00100065,CLOSED,FULL_SERVICE,GLOSTER,MG Gloster,Evanescent Purple,20000.0,C6938967-03,PART,FILTER,AIR FILTER,1.0,545.35,545.35,98.16,643.51,643.51,WO-C6938967,PAID,0.0,24.08,15.98
DL001,North,MG001,2024-09-05,05:45:36,North,MG Motors New Delhi,New Delhi,MH63BB4416,MZ7XGLR00100065,CLOSED,FULL_SERVICE,GLOSTER,MG Gloster,Evanescent Purple,20000.0,C6938967-04,PART,FILTER,FUEL FILTER,1.0,564.29,564.29,101.57,665.86,665.86,WO-C6938967,PAID,0.0,99.81,0.11
DL001,North,MG001,2024-09-05,05:45:36,North,MG Motors New Delhi,New Delhi,WB81BB4845,MZ7XGLR00100065,CLOSED,FULL_SERVICE,GLOSTER,MG Gloster,Evanescent Purple,20000.0,C6938967-05,LAB,LABOUR,LABOUR FULL,1.0,1767.99,1767.99,318.24,2086.23,2086.23,WO-C6938967,PAID,0.0,16.19,71.76
DL001,North,MG001,2024-10-25,05:45:36,North,MG Motors New Delhi,New Delhi,TN38BA9031,MZ7XGLR00100065,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Evanescent Purple,22500.0,C14D4C68-01,PART,CONSUMABLE,OIL 5W30 4L,1.0,931.39,931.39,167.65,1099.04,1099.04,WO-C14D4C68,WTY,828.7,0.0,16.49
DL001,North,MG001,2024-10-25,05:45:36,North,MG Motors New Delhi,New Delhi,PB38AA4586,MZ7XGLR00100065,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Evanescent Purple,22500.0,C14D4C68-02,PART,FILTER,OIL FILTER,1.0,259.67,259.67,46.74,306.41,306.41,WO-C14D4C68,WTY,250.54,0.0,5.47
DL001,North,MG001,2024-10-25,05:45:36,North,MG Motors New Delhi,New Delhi,TS54BA6331,MZ7XGLR00100065,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Evanescent Purple,22500.0,C14D4C68-03,LAB,LABOUR,LABOUR OIL,1.0,322.47,322.47,58.04,380.51,380.51,WO-C14D4C68,WTY,366.91,0.0,14.36
DL008,West,MG001,2024-04-08,14:38:24,West,MG Motors Ahmedabad,Ahmedabad,GJ90BA3098,MZ7XZSR00100066,CLOSED,TYRE_ROTATION,ZSEV,MG ZS EV,Aurora Silver,30000.0,72F8EB26-01,LAB,LABOUR,LABOUR TYRE,1.0,235.24,235.24,42.34,277.58,277.58,WO-72F8EB26,WTY,273.94,0.0,9.17
DL008,West,MG001,2024-04-08,14:38:24,West,MG Motors Ahmedabad,Ahmedabad,DL38AC9314,MZ7XZSR00100066,CLOSED,AC_SERVICE,ZSEV,MG ZS EV,Aurora Silver,30000.0,B8C1F0B7-01,PART,CONSUMABLE,AC GAS R134,1.0,859.2,859.2,154.66,1013.86,1013.86,WO-B8C1F0B7,PAID,0.0,121.88,34.84
DL008,West,MG001,2024-04-08,14:38:24,West,MG Motors Ahmedabad,Ahmedabad,GJ34AC7737,MZ7XZSR00100066,CLOSED,AC_SERVICE,ZSEV,MG ZS EV,Aurora Silver,30000.0,B8C1F0B7-02,PART,FILTER,CABIN FILTER,1.0,564.53,564.53,101.62,666.15,666.15,WO-B8C1F0B7,PAID,0.0,113.38,13.62
DL008,West,MG001,2024-04-08,14:38:24,West,MG Motors Ahmedabad,Ahmedabad,DL35BA4587,MZ7XZSR00100066,CLOSED,AC_SERVICE,ZSEV,MG ZS EV,Aurora Silver,30000.0,B8C1F0B7-03,LAB,LABOUR,LABOUR AC,1.0,656.55,656.55,118.18,774.73,774.73,WO-B8C1F0B7,PAID,0.0,68.48,15.44
DL008,West,MG001,2024-07-17,14:38:24,West,MG Motors Ahmedabad,Ahmedabad,KA69AB2807,MZ7XZSR00100066,CLOSED,TYRE_ROTATION,ZSEV,MG ZS EV,Aurora Silver,40000.0,C3651DAF-01,LAB,LABOUR,LABOUR TYRE,1.0,261.7,261.7,47.11,308.81,308.81,WO-C3651DAF,PAID,0.0,25.31,8.84
DL006,West,MG001,2024-07-17,14:38:24,West,MG Motors Pune,Pune,WB12AC6778,MZ7XZSR00100066,CLOSED,FULL_SERVICE,ZSEV,MG ZS EV,Aurora Silver,40000.0,D99767FB-01,PART,FILTER,AIR FILTER,1.0,561.93,561.93,101.15,663.08,663.08,WO-D99767FB,WTY,653.19,0.0,0.7
DL006,West,MG001,2024-07-17,14:38:24,West,MG Motors Pune,Pune,TN47BB4251,MZ7XZSR00100066,CLOSED,FULL_SERVICE,ZSEV,MG ZS EV,Aurora Silver,40000.0,D99767FB-02,PART,FILTER,CABIN FILTER,1.0,730.05,730.05,131.41,861.46,861.46,WO-D99767FB,WTY,745.91,0.0,28.21
DL006,West,MG001,2024-07-17,14:38:24,West,MG Motors Pune,Pune,TN38AB7125,MZ7XZSR00100066,CLOSED,FULL_SERVICE,ZSEV,MG ZS EV,Aurora Silver,40000.0,D99767FB-03,PART,SPARE,WIPER BLADE,1.0,695.57,695.57,125.2,820.77,820.77,WO-D99767FB,WTY,780.92,0.0,16.23
DL006,West,MG001,2024-07-17,14:38:24,West,MG Motors Pune,Pune,DL05AA9627,MZ7XZSR00100066,CLOSED,FULL_SERVICE,ZSEV,MG ZS EV,Aurora Silver,40000.0,D99767FB-04,LAB,LABOUR,TYRE CHECK LAB,1.0,399.45,399.45,71.9,471.35,471.35,WO-D99767FB,WTY,360.43,0.0,17.28
DL006,West,MG001,2024-07-17,14:38:24,West,MG Motors Pune,Pune,KA37AC1397,MZ7XZSR00100066,CLOSED,FULL_SERVICE,ZSEV,MG ZS EV,Aurora Silver,40000.0,D99767FB-05,LAB,LABOUR,SW UPDATE LAB,1.0,541.01,541.01,97.38,638.39,638.39,WO-D99767FB,WTY,523.08,0.0,15.48
DL006,West,MG001,2024-07-17,14:38:24,West,MG Motors Pune,Pune,TS96AA7190,MZ7XZSR00100066,CLOSED,FULL_SERVICE,ZSEV,MG ZS EV,Aurora Silver,40000.0,D99767FB-06,LAB,LABOUR,LABOUR FULL,1.0,1138.0,1138.0,204.84,1342.84,1342.84,WO-D99767FB,WTY,1251.16,0.0,16.6
DL008,West,MG001,2024-07-17,14:38:24,West,MG Motors Ahmedabad,Ahmedabad,MH65BA1330,MZ7XZSR00100066,CLOSED,HV_BATTERY_INSPECT,ZSEV,MG ZS EV,Aurora Silver,40000.0,6C516AAC-01,LAB,LABOUR,DIAG HV BAT,1.0,1940.53,1940.53,349.3,2289.83,2289.83,WO-6C516AAC,WTY,1788.36,0.0,9.72
DL008,West,MG001,2024-07-17,14:38:24,West,MG Motors Ahmedabad,Ahmedabad,KA13BB7408,MZ7XZSR00100066,CLOSED,HV_BATTERY_INSPECT,ZSEV,MG ZS EV,Aurora Silver,40000.0,6C516AAC-02,LAB,LABOUR,BMS CALIBRATE,1.0,810.32,810.32,145.86,956.18,956.18,WO-6C516AAC,WTY,907.49,0.0,28.92
DL008,West,MG001,2024-09-05,14:38:24,West,MG Motors Ahmedabad,Ahmedabad,DL39AC8518,MZ7XZSR00100066,CLOSED,BRAKE_CHECK,ZSEV,MG ZS EV,Aurora Silver,45000.0,C2CA8AD3-01,PART,SPARE,BRAKE PAD F,1.0,2468.28,2468.28,444.29,2912.57,2912.57,WO-C2CA8AD3,PAID,0.0,188.58,74.61
DL008,West,MG001,2024-09-05,14:38:24,West,MG Motors Ahmedabad,Ahmedabad,PB49AC8037,MZ7XZSR00100066,CLOSED,BRAKE_CHECK,ZSEV,MG ZS EV,Aurora Silver,45000.0,C2CA8AD3-02,PART,SPARE,BRAKE PAD R,1.0,1702.67,1702.67,306.48,2009.15,2009.15,WO-C2CA8AD3,PAID,0.0,106.19,65.91
DL008,West,MG001,2024-09-05,14:38:24,West,MG Motors Ahmedabad,Ahmedabad,PB37BB9300,MZ7XZSR00100066,CLOSED,BRAKE_CHECK,ZSEV,MG ZS EV,Aurora Silver,45000.0,C2CA8AD3-03,LAB,LABOUR,LABOUR BRAKE,1.0,855.84,855.84,154.05,1009.89,1009.89,WO-C2CA8AD3,PAID,0.0,195.29,28.33
DL008,West,MG001,2024-10-25,14:38:24,West,MG Motors Ahmedabad,Ahmedabad,MH58AB1407,MZ7XZSR00100066,CLOSED,TYRE_ROTATION,ZSEV,MG ZS EV,Aurora Silver,50000.0,16CEB048-01,LAB,LABOUR,LABOUR TYRE,1.0,299.41,299.41,53.89,353.3,353.3,WO-16CEB048,WTY,289.03,0.0,6.58
DL002,West,MG001,2024-02-19,11:06:56,West,MG Motors Mumbai,Mumbai,GJ19AA2562,MZ7XGLP00100067,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Nordic Blue,60000.0,1C8820AF-01,PART,CONSUMABLE,OIL 5W30 4L,1.0,873.96,873.96,157.31,1031.27,1031.27,WO-1C8820AF,WTY,896.12,0.0,33.15
DL002,West,MG001,2024-02-19,11:06:56,West,MG Motors Mumbai,Mumbai,TN11AB7605,MZ7XGLP00100067,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Nordic Blue,60000.0,1C8820AF-02,PART,FILTER,OIL FILTER,1.0,236.09,236.09,42.5,278.59,278.59,WO-1C8820AF,WTY,212.37,0.0,13.12
DL002,West,MG001,2024-02-19,11:06:56,West,MG Motors Mumbai,Mumbai,TN08BA5129,MZ7XGLP00100067,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Nordic Blue,60000.0,1C8820AF-03,LAB,LABOUR,LABOUR OIL,1.0,423.3,423.3,76.19,499.49,499.49,WO-1C8820AF,WTY,420.6,0.0,18.06
DL002,West,MG001,2024-02-19,11:06:56,West,MG Motors Mumbai,Mumbai,WB01AC4427,MZ7XGLP00100067,CLOSED,TYRE_ROTATION,GLOSTER,MG Gloster,Nordic Blue,60000.0,BA641C27-01,LAB,LABOUR,LABOUR TYRE,1.0,366.86,366.86,66.03,432.89,432.89,WO-BA641C27,PAID,0.0,3.16,14.91
