VIN,timestamp,StartTime-Date,vehSpeed,vehSysPwrMod,vehGearPos,vehSteeringAngle,vehBrakePos,vehAccelPos,tboxAccelX,tboxAccelY,tboxAccelZ,vehBatt,vehOdo,vehCoolantTemp,vehOutsideTemp,vehInsideTemp,vehAC,vehACFanSpeed,vehSideLight,vehDipLight,vehMainLight,vehRainDetected,vehNightDetected,vehHorn,vehSeatBeltDrv,vehBrkFludLvlLow,vehABSF,frontLeftTyrePressure,frontRrightTyrePressure,rearLeftTyrePressure,rearRightTyrePressure,wheelTyreMonitorStatus,gnssLat,gnssLong,gnssAlt,gnssHead,gnssSats,_failure_type,_failure_intensity,vehRPM,FuelTankLevel,vehFuelConsumed,vehOilPressureWarning,vehMILWarning,vehBMSBscSta,vehBMSPackVol,vehBMSPackCrnt,vehBMSPackSOC,vehBMSPackSOCV,vehBMSCellMaxVol,vehBMSCellMinVol,vehBMSCellMaxTem,vehBMSCellMinTem,vehHVDCDCTem,vehBMSCMUFlt,vehBMSCellVoltFlt,vehBMSPackTemFlt,vehBMSHVILClsd,chargingGunIsConnected,vehIsCharging,dcOrAC,usedBatterySinceLastCharge,mileageSinceLastCharge,vehElecRange,vehTMInvtrTem,vehTMSttrTem,vehEPTRdy,VehSpeed,VehSysPwrMod,VehRPM,VehGearPos,VehSteeringAngle,VehBrakePos,VehAccelPos,VehAccelX,VehBatt,VehOdo,VehFuelConsumed,EnginOilLifePct,VehCoolantTemp,VehOutsideTemp,VehEngineOilTemp,BrakePadFrontMM,BrakePadRearMM,BrakeFluidPct,BMSPackVol,BMSPackCrnt,BMSPackSOC,BMSPackSOH,BMSCellMaxVol,BMSCellMinVol,BMSCellMaxTemp,BMSCellMinTemp,SOCValid,TyrePressureFL,TyrePressureFR,TyrePressureRL,TyrePressureRR,TyreTempFL,TyreTempFR,TyreTempRL,TyreTempRR,GNSSLat,GNSSLong,GNSSAlt,GNSSHead,GNSSSats
MZ7XASN00100026,1712936863,2024-04-12,12.2,2.0,3.0,-131.8,0.3,10.9,0.391,-0.005,0.008,14.06,78944.87,90.4,32.0,31.5,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,82.1,82.3,82.3,82.2,1.0,18.954318,73.530095,-7.5,116.1,11.0,,0.0,463.0,82.2,3.1452,0.0,0.0,3.0,168.1,16.16,0.0,0.0,3.3131,3.2902,27.9,24.4,42.9,0.0,0.0,0.0,1.0,0.0,0.0,,19737.566,32.99,0.0,38.3,40.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1719391046,2024-06-26,0.2,2.0,0.0,-134.2,1.2,0.0,0.044,-0.005,0.081,14.04,82945.54,90.4,33.5,32.2,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.2,82.1,82.3,82.2,1.0,18.957184,73.52071,0.9,60.4,12.0,,0.0,0.0,82.2,1.0381,0.0,0.0,3.0,170.0,8.93,0.0,0.0,3.3088,3.298,27.7,23.5,42.0,0.0,0.0,0.0,1.0,0.0,0.0,,6113.411,10.96,0.0,37.4,42.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1717522137,2024-06-04,0.6,2.0,3.0,164.2,0.0,0.0,-0.379,0.021,0.078,14.26,81902.1,92.1,33.8,32.3,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,82.3,82.2,82.2,82.2,1.0,18.958215,73.516112,13.9,199.7,13.0,,0.0,83.0,82.2,4.0478,0.0,0.0,3.0,170.5,9.17,0.0,0.0,3.3093,3.2927,27.8,24.3,41.0,0.0,0.0,0.0,1.0,0.0,0.0,,22264.974,41.33,0.0,37.9,40.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1705456401,2024-01-17,0.7,2.0,3.0,-79.9,0.0,3.7,2.114,0.017,-0.066,14.17,74044.47,90.0,23.2,28.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,81.4,81.3,81.2,81.2,1.0,18.954142,73.518905,-6.5,71.8,9.0,,0.0,58.0,82.2,0.7021,0.0,0.0,3.0,197.0,0.37,89.3,0.0,4.1163,4.0914,27.0,22.4,40.2,0.0,0.0,0.0,1.0,0.0,0.0,,3018.407,9.08,64.0,35.1,38.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1715851549,2024-05-16,7.3,2.0,3.0,20.5,0.0,6.4,-0.106,-0.0,0.073,14.1,80827.49,91.1,34.2,33.3,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.3,82.3,82.3,82.4,1.0,18.958779,73.524939,29.1,51.1,14.0,,0.0,260.0,82.2,0.3777,0.0,0.0,3.0,170.3,13.12,0.0,0.0,3.3125,3.2932,29.0,24.1,41.9,0.0,0.0,0.0,1.0,0.0,0.0,,3182.237,4.13,0.0,37.9,41.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1709276178,2024-03-01,17.2,2.0,3.0,-43.4,6.4,3.3,-2.082,0.018,-0.079,14.16,76422.06,91.5,28.7,27.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.8,81.8,82.0,81.8,1.0,18.960473,73.516838,-24.5,277.9,13.0,,0.0,664.0,82.2,3.3598,0.0,0.0,3.0,169.9,18.97,0.0,0.0,3.3107,3.2913,29.0,24.7,40.0,0.0,0.0,0.0,1.0,0.0,0.0,,17880.307,34.65,0.0,39.2,43.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1709361298,2024-03-02,1.7,2.0,3.0,1.4,6.4,0.5,-1.369,0.022,0.052,14.06,76461.83,89.0,28.3,27.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.6,81.7,81.8,81.8,1.0,18.953556,73.523851,15.7,300.6,9.0,,0.0,152.0,82.2,0.6008,0.0,0.0,3.0,169.4,9.84,0.0,0.0,3.3054,3.2869,28.1,23.3,41.5,0.0,0.0,0.0,1.0,0.0,0.0,,3438.435,6.32,0.0,39.8,40.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1707822528,2024-02-13,0.1,2.0,0.0,-129.8,6.3,0.2,-1.537,-0.002,0.163,14.14,75412.68,91.1,26.7,25.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.5,81.6,81.5,81.3,1.0,18.961746,73.525792,6.6,66.7,12.0,,0.0,0.0,82.2,1.9488,0.0,0.0,3.0,167.8,8.99,0.0,0.0,3.3109,3.2876,27.3,22.7,42.4,0.0,0.0,0.0,1.0,0.0,0.0,,12215.438,20.14,0.0,36.6,40.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1716878797,2024-05-28,0.0,2.0,0.0,-50.0,0.0,2.4,0.0,0.019,0.122,14.13,81526.06,91.2,34.0,32.8,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.3,82.2,82.4,82.1,1.0,18.953458,73.531388,7.3,215.5,8.0,,0.0,0.0,82.2,0.9174,0.0,0.0,3.0,172.2,8.71,0.0,0.0,3.3096,3.2914,27.9,23.2,41.1,0.0,0.0,0.0,1.0,0.0,0.0,,6344.937,9.7,0.0,37.6,41.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1717558741,2024-06-05,16.6,2.0,3.0,-99.1,11.4,5.0,-2.449,0.008,-0.159,14.02,81932.03,92.7,34.1,32.5,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.5,82.3,82.5,82.3,1.0,18.955232,73.530301,17.3,101.0,9.0,,0.0,627.0,82.2,2.1502,0.0,0.0,3.0,170.3,18.58,0.0,0.0,3.3089,3.2913,29.5,25.0,40.9,0.0,0.0,0.0,1.0,0.0,0.0,,14294.921,22.77,0.0,38.6,42.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1715163992,2024-05-08,61.8,2.0,3.0,63.8,4.6,14.5,-1.128,0.031,0.074,13.98,80341.34,90.4,33.1,31.6,1.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,82.7,82.9,82.7,82.7,1.0,18.954716,73.520469,18.1,213.3,13.0,,0.0,2201.0,82.2,1.224,0.0,0.0,3.0,170.0,45.2,0.0,0.0,3.3099,3.2919,30.7,26.2,42.5,0.0,0.0,0.0,1.0,0.0,0.0,,8941.604,13.12,0.0,43.0,46.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1705205100,2024-01-14,31.0,2.0,3.0,-76.6,0.0,16.0,2.404,0.013,-0.037,14.07,73875.56,89.6,24.1,30.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.4,81.6,81.6,81.6,1.0,18.958076,73.521022,25.3,218.0,11.0,,0.0,1062.0,82.2,0.7054,0.0,0.0,3.0,171.7,18.11,0.0,0.0,3.3076,3.292,28.7,25.3,41.4,0.0,0.0,0.0,1.0,0.0,0.0,,22495.596,68.15,0.0,37.7,42.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1707060793,2024-02-04,0.0,2.0,0.0,-144.4,0.0,0.8,0.0,0.017,0.058,14.22,74853.33,90.7,25.8,30.7,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,81.4,81.5,81.4,81.4,1.0,18.95302,73.524806,14.9,323.6,11.0,,0.0,0.0,82.2,1.4829,0.0,0.0,3.0,199.1,0.0,99.9,0.0,4.2075,4.1891,28.1,23.7,41.4,0.0,0.0,0.0,1.0,0.0,0.0,,6212.184,19.05,72.0,35.9,39.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1708234319,2024-02-18,30.6,2.0,3.0,180.0,10.8,7.7,-2.25,0.008,0.084,14.09,75695.03,90.6,27.0,26.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.7,81.7,81.9,81.7,1.0,18.95938,73.52116,-7.0,282.2,10.0,,0.0,1144.0,82.2,1.183,0.0,0.0,3.0,168.8,27.06,0.0,0.0,3.3093,3.2925,29.4,25.1,42.8,0.0,0.0,0.0,1.0,0.0,0.0,,7002.337,12.36,0.0,41.5,43.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1707499405,2024-02-09,28.2,2.0,3.0,-180.0,0.5,10.8,1.24,-0.001,-0.054,14.15,75159.19,90.5,25.4,30.6,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,81.8,81.8,81.7,81.6,1.0,18.953094,73.523313,38.7,76.2,9.0,,0.0,925.0,82.2,1.0395,0.0,0.0,3.0,169.1,16.68,0.0,0.0,3.3041,3.2972,28.8,25.3,42.3,0.0,0.0,0.0,1.0,0.0,0.0,,4451.644,13.49,0.0,39.7,41.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1704699190,2024-01-08,13.5,2.0,3.0,-46.6,0.0,8.1,1.091,-0.01,-0.002,14.12,73455.76,91.9,23.1,28.1,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,81.3,81.3,81.4,81.3,1.0,18.950259,73.522259,39.6,53.9,12.0,,0.0,434.0,82.2,1.143,0.0,0.0,3.0,170.7,7.9,0.0,0.0,3.3117,3.2936,27.5,22.4,41.2,0.0,0.0,0.0,1.0,0.0,0.0,,4984.667,15.21,0.0,36.5,41.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1705413808,2024-01-16,75.5,2.0,3.0,124.4,0.9,22.2,-0.198,0.053,-0.103,14.08,73994.91,90.6,23.7,28.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.9,81.9,81.9,82.1,1.0,18.953076,73.522399,35.2,225.2,9.0,,0.0,2703.0,82.2,1.2098,0.0,0.0,3.0,171.1,44.14,0.0,0.0,3.3083,3.2893,31.6,28.0,42.7,0.0,0.0,0.0,1.0,0.0,0.0,,5248.138,15.79,0.0,42.7,48.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1716657383,2024-05-25,13.6,2.0,3.0,11.2,5.4,5.8,-1.292,-0.005,-0.02,14.08,81418.67,91.2,34.5,33.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,82.4,82.4,82.5,82.3,1.0,18.964106,73.520298,7.2,143.6,10.0,,0.0,434.0,82.2,2.3316,0.0,0.0,3.0,168.4,17.01,0.0,0.0,3.3084,3.2909,28.4,24.2,39.8,0.0,0.0,0.0,1.0,0.0,0.0,,11466.806,23.13,0.0,37.1,42.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1713888129,2024-04-23,31.8,2.0,3.0,180.0,0.0,17.9,2.956,0.008,0.049,14.04,79586.67,91.0,33.0,32.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,82.4,82.4,82.3,82.5,1.0,18.947667,73.52462,54.1,241.6,11.0,,0.0,1102.0,82.2,3.7885,0.0,0.0,3.0,169.8,27.63,0.0,0.0,3.3056,3.2899,29.6,26.0,42.9,0.0,0.0,0.0,1.0,0.0,0.0,,21098.008,38.75,0.0,39.9,42.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1708320105,2024-02-19,0.0,2.0,0.0,3.6,0.0,0.8,0.0,-0.017,0.056,14.08,75827.78,76.8,26.8,25.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.6,81.6,81.4,81.5,1.0,18.954957,73.521311,13.4,343.6,10.0,,0.0,0.0,82.2,0.0738,0.0,0.0,3.0,170.1,8.82,0.0,0.0,3.3074,3.2912,27.5,23.5,40.3,0.0,0.0,0.0,1.0,0.0,0.0,,800.872,0.83,0.0,37.0,41.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1704384145,2024-01-04,26.4,2.0,3.0,32.3,7.0,10.6,-1.592,-0.0,0.055,14.14,73229.26,90.8,23.1,28.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,143.5,143.5,137.5,137.3,1.0,18.954164,73.514607,22.6,52.2,10.0,,0.0,30000.0,82.2,0.9649,0.0,0.0,3.0,169.7,15.58,0.0,0.0,3.3133,3.2864,30.3,25.3,40.9,0.0,0.0,0.0,1.0,0.0,0.0,,4271.287,13.07,0.0,37.5,42.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1717920372,2024-06-09,5.1,2.0,3.0,-132.5,0.0,13.6,2.817,0.0,-0.059,14.11,82188.26,91.1,33.8,32.2,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.2,82.2,82.4,82.4,1.0,18.953502,73.523786,-44.2,332.9,13.0,,0.0,236.0,82.2,1.7003,0.0,0.0,3.0,171.1,11.74,0.0,0.0,3.3159,3.2954,27.4,22.6,40.1,0.0,0.0,0.0,1.0,0.0,0.0,,13283.933,18.44,0.0,36.8,41.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1708928960,2024-02-26,0.0,2.0,0.0,171.4,1.1,0.0,0.0,-0.014,-0.027,14.09,76186.05,90.2,27.4,26.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.6,81.6,81.6,81.6,1.0,18.954885,73.521285,-10.8,326.9,8.0,,0.0,0.0,82.2,1.0742,0.0,0.0,3.0,169.5,8.85,0.0,0.0,3.3128,3.2893,27.7,23.8,40.8,0.0,0.0,0.0,1.0,0.0,0.0,,8164.828,11.6,0.0,35.6,41.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1705322428,2024-01-15,22.9,2.0,3.0,-180.0,44.2,6.0,-10.195,0.008,-0.09,14.06,73919.57,90.9,24.0,28.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.4,81.5,81.4,81.4,1.0,18.947317,73.531077,15.2,63.1,13.0,,0.0,768.0,82.2,0.7028,0.0,0.0,3.0,187.5,12.31,54.4,0.0,3.8052,3.781,28.9,25.0,41.5,0.0,0.0,0.0,1.0,0.0,0.0,,3000.366,9.25,39.0,38.1,42.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1713888511,2024-04-23,27.3,2.0,3.0,180.0,24.1,7.7,-5.417,0.02,0.069,14.23,79588.51,91.5,33.4,31.9,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,82.4,82.4,82.5,82.3,1.0,18.947215,73.523043,58.1,1.6,10.0,,0.0,995.0,82.2,3.9603,0.0,0.0,3.0,171.0,24.84,0.4,0.0,3.3163,3.2908,30.3,26.4,42.9,0.0,0.0,0.0,1.0,0.0,0.0,,22249.947,40.59,0.0,39.8,41.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1707832323,2024-02-13,0.0,2.0,0.0,-31.8,2.1,0.0,0.0,0.006,0.071,14.08,75451.66,76.4,26.6,25.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,81.4,81.5,81.6,81.4,1.0,18.952866,73.52544,2.6,1.9,11.0,,0.0,0.0,82.2,0.1384,0.0,0.0,3.0,171.0,8.77,0.0,0.0,3.311,3.2955,28.0,24.5,39.5,0.0,0.0,0.0,1.0,0.0,0.0,,1036.662,1.51,0.0,36.9,42.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1717058980,2024-05-30,27.3,2.0,3.0,-1.8,0.0,5.7,-0.332,0.049,-0.006,14.11,81596.27,81.0,33.5,32.8,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.4,82.6,82.5,82.4,1.0,18.953744,73.522514,12.5,135.4,13.0,,0.0,970.0,82.2,0.1577,0.0,0.0,3.0,171.6,24.63,0.0,0.0,3.3111,3.2939,29.2,25.1,40.9,0.0,0.0,0.0,1.0,0.0,0.0,,1185.583,1.78,0.0,41.0,43.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1716826260,2024-05-27,37.1,2.0,3.0,-32.1,1.1,19.7,2.047,0.031,-0.024,14.2,81487.2,91.4,33.9,32.3,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,82.7,82.6,82.7,82.7,1.0,18.957229,73.528061,10.7,273.8,11.0,,0.0,1310.0,82.2,1.9903,0.0,0.0,3.0,172.0,30.32,0.0,0.0,3.3157,3.2914,29.9,25.6,41.1,0.0,0.0,0.0,1.0,0.0,0.0,,12189.22,20.23,0.0,41.3,44.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1710607508,2024-03-16,4.8,2.0,3.0,67.4,0.0,5.1,2.391,0.007,0.063,14.09,77191.71,74.7,29.7,28.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,81.8,81.8,81.9,82.0,1.0,18.956809,73.522996,8.5,273.6,10.0,,0.0,249.0,82.2,0.1094,0.0,0.0,3.0,170.7,11.6,0.0,0.0,3.3111,3.288,29.3,25.6,41.4,0.0,0.0,0.0,1.0,0.0,0.0,,853.383,1.19,0.0,37.7,40.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1718194368,2024-06-12,23.9,2.0,3.0,56.2,0.4,68.1,20.94,0.002,0.073,14.17,82290.77,91.1,34.1,32.8,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.5,82.3,82.5,82.4,1.0,18.953402,73.52567,8.7,24.6,9.0,,0.0,790.0,82.2,0.5137,0.0,0.0,3.0,168.5,23.33,0.0,0.0,3.3085,3.2859,30.3,25.7,40.5,0.0,0.0,0.0,1.0,0.0,0.0,,3669.668,5.4,0.0,38.8,44.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1717004181,2024-05-29,0.0,2.0,0.0,111.5,0.0,0.8,-0.0,0.015,0.168,14.08,81589.47,91.3,34.1,32.2,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,82.3,82.2,82.4,82.3,1.0,18.962906,73.519423,32.0,86.2,9.0,,0.0,0.0,82.2,3.6953,0.0,0.0,3.0,170.9,8.8,0.0,0.0,3.3145,3.2886,28.3,23.8,41.5,0.0,0.0,0.0,1.0,0.0,0.0,,19199.107,37.15,0.0,37.1,41.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1716201504,2024-05-20,0.5,2.0,3.0,-180.0,0.0,4.0,1.235,-0.008,-0.016,14.04,81085.82,91.4,33.9,33.7,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.2,82.4,82.2,82.3,1.0,18.950354,73.523553,-16.7,37.9,11.0,,0.0,0.0,82.2,0.6791,0.0,0.0,3.0,169.7,9.14,0.0,0.0,3.3075,3.2907,28.6,24.5,41.7,0.0,0.0,0.0,1.0,0.0,0.0,,5391.574,7.26,0.0,39.3,40.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1704630608,2024-01-07,48.0,2.0,3.0,-66.9,0.0,15.5,0.653,0.127,-0.067,14.11,73418.46,91.0,22.7,28.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.6,81.6,81.8,81.7,1.0,18.96082,73.523365,19.3,273.2,10.0,,0.0,1713.0,82.2,1.2158,0.0,0.0,3.0,169.4,28.37,0.0,0.0,3.3112,3.2916,29.9,25.5,42.7,0.0,0.0,0.0,1.0,0.0,0.0,,5070.286,15.47,0.0,39.1,45.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1710146930,2024-03-11,6.0,2.0,3.0,-35.2,0.0,11.6,2.393,0.017,-0.093,14.02,76892.74,91.5,29.4,28.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.7,81.8,81.7,81.9,1.0,18.965421,73.524717,-2.9,186.3,13.0,,0.0,215.0,82.2,2.9749,0.0,0.0,3.0,170.3,12.35,0.0,0.0,3.3141,3.2912,28.1,23.7,40.8,0.0,0.0,0.0,1.0,0.0,0.0,,18624.988,30.4,0.0,36.3,40.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1707136492,2024-02-05,37.9,2.0,3.0,147.1,0.0,12.8,-0.541,0.005,-0.027,14.21,74947.27,91.2,25.5,31.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.9,81.9,81.8,81.8,1.0,18.964974,73.531296,0.2,24.7,11.0,,0.0,1361.0,82.2,2.2747,0.0,0.0,3.0,169.2,22.42,0.0,0.0,3.313,3.2942,28.9,25.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,,9537.433,29.06,0.0,39.2,44.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1704211730,2024-01-02,28.6,2.0,3.0,-14.0,0.0,6.4,0.246,0.007,-0.068,14.11,73084.07,90.7,22.8,28.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,203.3,203.5,197.5,197.6,0.0,18.959268,73.51373,-4.3,334.7,14.0,,0.0,1007.0,82.2,1.712,0.0,0.0,3.0,170.0,16.8,0.0,0.0,3.3101,3.2904,28.3,24.7,42.0,0.0,0.0,0.0,1.0,0.0,0.0,,7260.169,22.13,0.0,39.5,42.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1706890094,2024-02-02,63.8,2.0,3.0,20.9,0.6,24.8,0.704,0.083,-0.016,14.05,74740.45,90.3,25.5,30.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,82.1,81.9,81.9,82.0,1.0,18.950629,73.52483,28.1,345.6,13.0,,0.0,2238.0,82.2,0.9535,0.0,0.0,3.0,170.2,37.51,0.0,0.0,3.3075,3.2934,30.4,25.9,42.9,0.0,0.0,0.0,1.0,0.0,0.0,,4035.191,12.09,0.0,42.5,47.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1713337137,2024-04-17,0.0,2.0,0.0,137.9,0.0,0.3,0.0,0.001,-0.064,14.12,79167.68,90.1,32.5,31.6,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.0,82.1,82.1,82.1,1.0,18.959252,73.52992,7.7,332.0,8.0,,0.0,0.0,82.2,0.8421,0.0,0.0,3.0,170.5,8.8,0.0,0.0,3.3058,3.2904,27.5,24.4,40.9,0.0,0.0,0.0,1.0,0.0,0.0,,5301.936,8.62,0.0,35.7,40.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1713888356,2024-04-23,0.0,2.0,0.0,180.0,0.0,0.2,0.0,-0.007,-0.005,14.01,79587.81,90.4,32.6,30.5,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,82.0,82.2,82.2,82.1,1.0,18.947563,73.524221,52.0,292.9,8.0,,0.0,0.0,82.2,3.8952,0.0,0.0,3.0,171.3,8.76,0.0,0.0,3.3105,3.2928,27.8,23.7,40.0,0.0,0.0,0.0,1.0,0.0,0.0,,21791.481,39.89,0.0,37.0,42.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
